0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.8837889432907104,0.9123514294624329,-2.0892984764486755e-07,0.8602707386016846,0.7687686085700989,0.0041171954944729805,0.8104070425033569,0.6399394869804382,-0.008165758103132248,0.7769752740859985,0.535618245601654,-0.020864497870206833,0.7759984135627747,0.446212500333786,-0.03503717482089996,0.7478328943252563,0.6449111700057983,-0.04707998037338257,0.6473606824874878,0.6592085957527161,-0.05666003003716469,0.6741374135017395,0.6842796206474304,-0.0538664385676384,0.7105491161346436,0.6848222613334656,-0.05120222643017769,0.7289102673530579,0.7342387437820435,-0.05783556029200554,0.6381182074546814,0.7339916229248047,-0.0615747794508934,0.6666306257247925,0.7578147649765015,-0.05021087825298309,0.7045199275016785,0.7658953666687012,-0.04601210355758667,0.716718852519989,0.8254204988479614,-0.06452781707048416,0.6393417119979858,0.807858943939209,-0.06495469063520432,0.6666544079780579,0.827406644821167,-0.04299571365118027,0.7025576829910278,0.8364459872245789,-0.03264885023236275,0.7108497619628906,0.9124226570129395,-0.07003585249185562,0.6492470502853394,0.8770191669464111,-0.06784584373235703,0.67555171251297,0.8935830593109131,-0.045776840299367905,0.7046641707420349,0.9058987498283386,-0.030472859740257263,thumbs_up
0.8859396576881409,0.9123340249061584,-2.1087552681819943e-07,0.862026572227478,0.7692581415176392,0.004266385920345783,0.811019778251648,0.6400359869003296,-0.006493354216217995,0.777393102645874,0.535864531993866,-0.01788271777331829,0.7752791047096252,0.44676387310028076,-0.03045130893588066,0.7464994788169861,0.6452525854110718,-0.04003797098994255,0.6492566466331482,0.6619117856025696,-0.04867622256278992,0.6762807965278625,0.6869382858276367,-0.04679260402917862,0.7121256589889526,0.6865341663360596,-0.04488270729780197,0.7274565100669861,0.7336499691009521,-0.05053509399294853,0.6383910179138184,0.7341472506523132,-0.05314399302005768,0.6658697128295898,0.7584022879600525,-0.0426948107779026,0.7034479379653931,0.7662948369979858,-0.0390494242310524,0.7156093716621399,0.8242910504341125,-0.057443659752607346,0.6396512389183044,0.8067049384117126,-0.0575975738465786,0.666745126247406,0.8269974589347839,-0.036612674593925476,0.7025910019874573,0.8368833661079407,-0.02672119252383709,0.7103285193443298,0.910542905330658,-0.06331029534339905,0.6519885659217834,0.875101625919342,-0.06076839193701744,0.6782245635986328,0.8929263353347778,-0.03888822719454765,0.7069798111915588,0.9055061340332031,-0.023597251623868942,thumbs_up
0.8843232989311218,0.9094974398612976,-2.091371413825982e-07,0.8600899577140808,0.7676314115524292,0.0045684268698096275,0.8095850348472595,0.6385445594787598,-0.007161335088312626,0.7769472002983093,0.5356575846672058,-0.019609248265624046,0.7757163643836975,0.4477960169315338,-0.03354164585471153,0.7477325201034546,0.6440380811691284,-0.04464346915483475,0.649101197719574,0.6562436819076538,-0.05455438047647476,0.6746825575828552,0.6815634369850159,-0.052919670939445496,0.7102004885673523,0.681887686252594,-0.05107462406158447,0.7293466925621033,0.7321485280990601,-0.055918533354997635,0.6394972801208496,0.7308877110481262,-0.05995847284793854,0.6671916842460632,0.755156397819519,-0.04938681423664093,0.7049239873886108,0.7628887295722961,-0.04546258598566055,0.7174413204193115,0.8223982453346252,-0.06327976286411285,0.6411817669868469,0.8050052523612976,-0.06388970464468002,0.6675935983657837,0.8256694078445435,-0.042271073907613754,0.7031427025794983,0.83488529920578,-0.03190811723470688,0.7115890383720398,0.9088125824928284,-0.0695050060749054,0.6508681774139404,0.8734427690505981,-0.06694645434617996,0.6763277053833008,0.8909265398979187,-0.044594284147024155,0.7051243782043457,0.9034311175346375,-0.02904145047068596,thumbs_up
0.8846065402030945,0.9101145267486572,-2.153314255792793e-07,0.8619728088378906,0.7681238651275635,0.004334169439971447,0.8117648363113403,0.6386327743530273,-0.006543033290654421,0.7789623141288757,0.5348573923110962,-0.018095027655363083,0.7766202688217163,0.447269469499588,-0.030880214646458626,0.7489729523658752,0.6419160962104797,-0.04145704209804535,0.6510083675384521,0.6566964387893677,-0.051006581634283066,0.6772462725639343,0.681258499622345,-0.04959231987595558,0.7126412987709045,0.6808037757873535,-0.04788373410701752,0.7302981615066528,0.7299908399581909,-0.05220285803079605,0.640552818775177,0.730317234992981,-0.05549849942326546,0.6672958135604858,0.7547508478164673,-0.045166730880737305,0.7043890357017517,0.7621171474456787,-0.0415935181081295,0.718027651309967,0.8201940655708313,-0.0593540258705616,0.6420510411262512,0.8029170632362366,-0.05994441732764244,0.6682865023612976,0.8237631916999817,-0.03876981884241104,0.7035724520683289,0.8332951664924622,-0.02870023436844349,0.711892306804657,0.9065595865249634,-0.06546683609485626,0.6534083485603333,0.8714636564254761,-0.0630076453089714,0.6789765954017639,0.8896154165267944,-0.0409376323223114,0.7073166370391846,0.9021173119544983,-0.02554386295378208,thumbs_up
0.8850106596946716,0.9066169857978821,-2.2724819359609683e-07,0.8624994158744812,0.7673957943916321,0.0046697743237018585,0.8124383687973022,0.6378816366195679,-0.00609744293615222,0.778567373752594,0.5349138379096985,-0.017802169546484947,0.7739609479904175,0.44773373007774353,-0.030845951288938522,0.7494957447052002,0.6414750218391418,-0.039547547698020935,0.6509695053100586,0.6558301448822021,-0.049744654446840286,0.6766898036003113,0.681350588798523,-0.04938708245754242,0.7130342125892639,0.6817071437835693,-0.04820721596479416,0.7313196063041687,0.7283561825752258,-0.05056696757674217,0.6411512494087219,0.7296396493911743,-0.054360225796699524,0.6685454845428467,0.753571629524231,-0.044732969254255295,0.7060853242874146,0.7611966729164124,-0.0413823276758194,0.7193824648857117,0.8177984356880188,-0.05814704671502113,0.6424942016601562,0.8022177815437317,-0.059229977428913116,0.669062614440918,0.8223385214805603,-0.0386178120970726,0.7043931484222412,0.8314919471740723,-0.02867894247174263,0.7132084369659424,0.9037168025970459,-0.06464888155460358,0.6533535122871399,0.8696705102920532,-0.062705397605896,0.6789788603782654,0.8873519897460938,-0.04112277552485466,0.707516074180603,0.900204598903656,-0.025905080139636993,thumbs_up
0.8847371935844421,0.9079990983009338,-2.2548267963884427e-07,0.863457977771759,0.7680992484092712,0.0042386772111058235,0.8141922950744629,0.6375434398651123,-0.007007472682744265,0.7814552187919617,0.5336130261421204,-0.019169211387634277,0.7760682106018066,0.44687196612358093,-0.03274792805314064,0.7522801756858826,0.6396815180778503,-0.041271671652793884,0.6519599556922913,0.653887152671814,-0.05302916839718819,0.6776832938194275,0.678930938243866,-0.05368781089782715,0.7139738202095032,0.6788414120674133,-0.05297105386853218,0.7333055734634399,0.7266337275505066,-0.05232806131243706,0.6421450972557068,0.7272729277610779,-0.057218343019485474,0.6691281795501709,0.7512753009796143,-0.04800693318247795,0.7066676020622253,0.758956789970398,-0.04483010619878769,0.720276415348053,0.8161243200302124,-0.06002560257911682,0.643747091293335,0.8000754714012146,-0.06154473498463631,0.6700457334518433,0.820837676525116,-0.040830571204423904,0.7053403258323669,0.830289900302887,-0.030773697420954704,0.7129713892936707,0.9023942947387695,-0.06674665212631226,0.6541718244552612,0.8686251640319824,-0.06480280309915543,0.6798602342605591,0.886915922164917,-0.04316398501396179,0.7082149982452393,0.8998808264732361,-0.027909530326724052,thumbs_up
0.8854159712791443,0.9062826633453369,-2.3620373212906998e-07,0.8647266030311584,0.7657445669174194,0.005651307292282581,0.8156620860099792,0.6375797390937805,-0.005308130756020546,0.7828681468963623,0.5346903800964355,-0.01753547042608261,0.7803217172622681,0.4470711648464203,-0.031228791922330856,0.751955509185791,0.6397914290428162,-0.039756905287504196,0.6514039635658264,0.6526898145675659,-0.05000897869467735,0.6778458952903748,0.6798329949378967,-0.04981827735900879,0.7152829766273499,0.6815003156661987,-0.04884185642004013,0.7327715158462524,0.7270962595939636,-0.051261477172374725,0.6418126225471497,0.7281076908111572,-0.05480833351612091,0.6695258021354675,0.7520533204078674,-0.04499899595975876,0.7075973153114319,0.7600384950637817,-0.04177213832736015,0.7197454571723938,0.8170034885406494,-0.059217408299446106,0.6436759829521179,0.801056981086731,-0.059659283608198166,0.670813798904419,0.8203301429748535,-0.03883819282054901,0.7065935730934143,0.829791784286499,-0.029060563072562218,0.7127479910850525,0.902899980545044,-0.06607212126255035,0.6540201902389526,0.8686099052429199,-0.06351117044687271,0.6801110506057739,0.8858030438423157,-0.04176224395632744,0.7086642384529114,0.8990610837936401,-0.026649674400687218,thumbs_up
0.885952353477478,0.9088919162750244,-2.2840121971512417e-07,0.8643500804901123,0.7643345594406128,0.005390116944909096,0.8142240643501282,0.6351333260536194,-0.0056001776829361916,0.7819302082061768,0.5310755968093872,-0.017870726063847542,0.7768454551696777,0.4444057047367096,-0.03163602575659752,0.7508469820022583,0.6400784254074097,-0.04193197563290596,0.6508091688156128,0.6538306474685669,-0.052205249667167664,0.6787049770355225,0.6779686212539673,-0.05144769698381424,0.7160882353782654,0.6783855557441711,-0.05012330040335655,0.7318615317344666,0.7283816933631897,-0.05358227714896202,0.6419718265533447,0.7288274168968201,-0.05692500248551369,0.6706677675247192,0.7513075470924377,-0.04681476578116417,0.7086509466171265,0.7591864466667175,-0.043654825538396835,0.7197496294975281,0.8194246292114258,-0.06159362941980362,0.6434640884399414,0.802368700504303,-0.06205497682094574,0.6712707877159119,0.8205978274345398,-0.04109581559896469,0.7076622843742371,0.8300729990005493,-0.03136243298649788,0.7139912247657776,0.9066042900085449,-0.06851087510585785,0.6537095308303833,0.8710060119628906,-0.0664854645729065,0.6799309849739075,0.8863427639007568,-0.04483688995242119,0.7093471884727478,0.8994026184082031,-0.029754795134067535,thumbs_up
0.886952817440033,0.9055527448654175,-2.2050902259707073e-07,0.8636204600334167,0.7616797685623169,0.00638211565092206,0.8132488131523132,0.6349808573722839,-0.00499147642403841,0.7804792523384094,0.5322142839431763,-0.01773635856807232,0.7781248092651367,0.44480258226394653,-0.03205019608139992,0.749001681804657,0.6407639384269714,-0.04248490557074547,0.6497063040733337,0.6544086933135986,-0.0517864003777504,0.6779245734214783,0.6783602237701416,-0.05009186640381813,0.7151961922645569,0.6789788007736206,-0.04831705987453461,0.7305136919021606,0.7294818758964539,-0.05461370572447777,0.6413750052452087,0.7289764881134033,-0.05717117711901665,0.6707364916801453,0.7512943744659424,-0.04635445773601532,0.7087290287017822,0.7598845362663269,-0.04290017485618591,0.7190633416175842,0.8206276893615723,-0.06277194619178772,0.6431470513343811,0.8021815419197083,-0.062412794679403305,0.6713666319847107,0.8201230764389038,-0.0408744290471077,0.7076899409294128,0.8301008939743042,-0.031009839847683907,0.7139638066291809,0.9077584743499756,-0.06970078498125076,0.6534286141395569,0.8707910776138306,-0.06697181612253189,0.6798676252365112,0.8859107494354248,-0.04470385983586311,0.7091315388679504,0.8995361328125,-0.02937375195324421,thumbs_up
0.8848649263381958,0.9056510329246521,-2.1819241169396264e-07,0.8621860146522522,0.7618140578269958,0.005635575857013464,0.8128677606582642,0.6346511244773865,-0.005993363913148642,0.7792669534683228,0.5314853191375732,-0.018676184117794037,0.7769911885261536,0.4431303143501282,-0.032907795161008835,0.750674307346344,0.6393182873725891,-0.04437732696533203,0.6496614217758179,0.6529834270477295,-0.053734973073005676,0.6755548715591431,0.677768349647522,-0.051030103117227554,0.7113768458366394,0.6784769296646118,-0.048361886292696,0.7315802574157715,0.7286080121994019,-0.055784910917282104,0.6409683227539062,0.7283586263656616,-0.05867189168930054,0.6686372756958008,0.7517427802085876,-0.04738111421465874,0.7057951092720032,0.7597888112068176,-0.04347226396203041,0.7191723585128784,0.8202160596847534,-0.06314917653799057,0.6421906352043152,0.8017537593841553,-0.06294405460357666,0.6692946553230286,0.8208175897598267,-0.040921710431575775,0.7050283551216125,0.8303465843200684,-0.030709771439433098,0.7130327820777893,0.9081529378890991,-0.06926564872264862,0.6515641808509827,0.8711013197898865,-0.06644289195537567,0.6776551604270935,0.8866860866546631,-0.044010601937770844,0.7068015933036804,0.8995815515518188,-0.028593089431524277,thumbs_up
